loan_amnt,annual_inc,open_acc,dti,delinq_2yrs,inq_last_6mths,revol_util,emp_length,defaulted,term_5yrs,has_bankruptcy
3000.0,38004.0,9.0,20.84,2.0,0.0,64.3,0.0,False,False,False
20000.0,82000.0,18.0,19.96,0.0,1.0,31.1,10.0,True,False,False
10000.0,42642.71,7.0,13.56,0.0,2.0,23.1,8.0,False,False,False
2400.0,50000.0,9.0,13.82,0.0,0.0,60.8,0.0,False,False,False
15000.0,32000.0,6.0,0.38,3.0,0.0,0.4,10.0,False,False,False
4500.0,115200.0,10.0,15.49,1.0,1.0,86.4,10.0,False,False,False
5000.0,69600.0,9.0,3.53,0.0,0.0,15.6,3.0,False,False,False
10000.0,50000.0,3.0,9.58,0.0,1.0,71.2,1.0,True,False,False
3300.0,70000.0,3.0,1.37,3.0,0.0,60.9,3.0,False,False,False
12000.0,82000.0,9.0,18.74,1.0,1.0,51.8,10.0,False,False,False
25000.0,97000.0,8.0,16.53,3.0,3.0,8.3,6.0,False,False,False
10400.0,57300.0,4.0,15.92,1.0,0.0,76.8,2.0,False,False,False
3000.0,48000.0,12.0,17.65,0.0,0.0,42.8,2.0,False,False,False
12000.0,35280.0,6.0,17.69,1.0,2.0,30.2,0.0,True,False,False
6000.0,38400.0,10.0,23.09,0.0,1.0,65.6,10.0,False,False,False
5000.0,48000.0,11.0,13.03,1.0,3.0,81.2,2.0,False,False,False
8000.0,45000.0,10.0,19.89,0.0,1.0,89.7,10.0,False,False,False
6600.0,32400.0,7.0,22.0,0.0,3.0,67.7,10.0,False,False,False
12000.0,45000.0,6.0,7.6,1.0,1.0,0.0,9.0,False,False,False
16000.0,112500.0,3.0,3.07,2.0,0.0,66.7,1.0,False,False,False
25000.0,83000.0,11.0,14.24,0.0,0.0,73.8,5.0,False,False,False
20000.0,60000.0,16.0,24.48,0.0,0.0,73.6,10.0,False,False,False
10000.0,148000.0,9.0,10.14,1.0,1.0,37.6,8.0,False,False,False
20000.0,54912.0,6.0,16.91,0.0,0.0,98.2,0.0,True,False,False
15600.0,180000.0,14.0,6.65,0.0,3.0,24.4,2.0,False,False,False
23575.0,75000.0,10.0,22.74,0.0,0.0,96.1,3.0,False,False,False
6000.0,27000.0,5.0,18.53,0.0,0.0,47.2,6.0,False,False,False
8350.0,60000.0,10.0,14.56,0.0,0.0,66.2,8.0,False,False,True
7500.0,20000.0,10.0,10.56,0.0,0.0,14.3,0.0,False,False,False
5000.0,38000.0,9.0,4.45,0.0,2.0,60.6,10.0,False,False,False
8000.0,50000.0,5.0,1.39,0.0,3.0,49.9,1.0,False,False,False
25000.0,120000.0,9.0,14.23,1.0,2.0,94.6,7.0,False,False,True
20000.0,39000.0,3.0,9.66,0.0,1.0,90.2,4.0,False,False,False
16600.0,65160.0,9.0,14.62,1.0,1.0,61.4,0.0,False,False,False
7500.0,60000.0,9.0,19.22,0.0,1.0,92.4,1.0,False,False,False
14000.0,45000.0,6.0,11.31,0.0,0.0,59.5,1.0,False,False,False
6600.0,50100.0,4.0,12.86,0.0,1.0,16.9,10.0,False,False,False
25000.0,162000.0,12.0,9.38,2.0,0.0,26.0,10.0,False,False,False
14000.0,55000.0,14.0,8.42,1.0,0.0,83.1,3.0,False,False,False
1500.0,29000.0,2.0,4.18,0.0,3.0,0.0,5.0,False,False,False
15000.0,77000.0,21.0,19.39,1.0,2.0,44.3,2.0,False,False,False
13200.0,75000.0,8.0,21.06,0.0,1.0,71.9,10.0,True,False,True
8400.0,35004.0,7.0,19.61,0.0,1.0,7.1,0.0,False,False,False
16000.0,95827.0,15.0,22.27,0.0,0.0,70.8,10.0,False,False,False
4500.0,8500.0,17.0,4.24,1.0,0.0,7.2,7.0,False,False,False
12000.0,94800.0,15.0,8.65,1.0,3.0,28.6,1.0,True,False,False
20000.0,75000.0,11.0,14.69,0.0,1.0,60.4,0.0,False,False,False
18500.0,34300.0,7.0,13.33,0.0,0.0,34.4,4.0,False,False,False
6000.0,40800.0,11.0,15.32,2.0,2.0,47.3,1.0,False,False,False
9600.0,78000.0,5.0,8.8,0.0,0.0,58.1,4.0,False,False,True
5000.0,48000.0,16.0,20.68,0.0,0.0,28.4,8.0,False,False,False
3000.0,50000.0,11.0,0.79,0.0,0.0,10.5,1.0,False,False,False
18000.0,99000.0,5.0,8.86,0.0,3.0,61.2,10.0,False,False,False
24000.0,95000.0,10.0,7.06,1.0,2.0,49.7,1.0,False,False,True
5000.0,42100.0,9.0,21.04,0.0,3.0,55.9,4.0,True,False,False
5200.0,34000.0,10.0,1.52,1.0,1.0,28.8,1.0,False,False,False
6000.0,101000.0,11.0,11.75,0.0,0.0,4.7,7.0,False,False,False
18000.0,205000.0,13.0,12.27,0.0,2.0,32.3,3.0,False,False,False
21000.0,151000.0,9.0,7.99,0.0,3.0,52.7,1.0,False,False,False
9000.0,57500.0,13.0,18.76,1.0,1.0,66.7,2.0,False,False,True
25000.0,62000.0,16.0,14.26,0.0,2.0,13.4,0.0,True,False,False
3000.0,32000.0,7.0,13.28,2.0,1.0,27.7,4.0,False,False,False
22000.0,80000.0,5.0,9.81,0.0,1.0,22.4,0.0,False,False,False
10000.0,46116.0,7.0,13.04,0.0,1.0,53.4,10.0,False,False,False
9000.0,45000.0,7.0,14.64,0.0,3.0,63.0,0.0,False,False,False
20000.0,66000.0,12.0,13.4,0.0,0.0,77.9,2.0,False,False,False
10000.0,75555.0,16.0,12.88,0.0,3.0,18.4,4.0,False,False,False
15000.0,150000.0,5.0,6.47,0.0,2.0,8.9,1.0,False,False,False
6650.0,72321.0,7.0,15.63,0.0,0.0,26.6,6.0,False,False,False
20000.0,90000.0,15.0,23.45,0.0,1.0,47.8,8.0,False,False,False
10000.0,65379.0,10.0,14.82,0.0,1.0,0.0,5.0,False,False,False
9000.0,68000.0,22.0,12.72,0.0,1.0,39.4,8.0,True,False,False
13150.0,37692.0,11.0,20.66,0.0,2.0,38.8,2.0,False,False,False
25000.0,100000.0,6.0,7.25,1.0,2.0,0.0,1.0,False,False,False
12000.0,130000.0,9.0,8.32,0.0,0.0,81.6,2.0,False,False,False
14000.0,42000.0,12.0,5.31,0.0,0.0,24.3,4.0,False,False,False
4000.0,53000.0,11.0,13.09,0.0,1.0,6.9,0.0,False,False,False
20000.0,55000.0,8.0,5.19,2.0,0.0,17.4,1.0,True,False,False
4000.0,30000.0,4.0,6.04,0.0,0.0,64.4,6.0,False,False,True
9500.0,64064.0,9.0,4.8,1.0,0.0,45.6,4.0,False,False,True
12000.0,85000.0,15.0,14.08,0.0,2.0,88.8,1.0,False,False,True
12000.0,53000.0,29.0,17.82,5.0,0.0,35.0,0.0,False,False,True
9000.0,80000.0,16.0,19.37,0.0,1.0,70.2,10.0,False,False,True
5000.0,50433.0,10.0,6.95,0.0,0.0,70.8,10.0,False,False,True
15075.0,42000.0,7.0,23.29,0.0,2.0,11.3,10.0,False,False,True
10800.0,82600.0,15.0,11.89,0.0,1.0,24.3,4.0,False,False,True
10100.0,29136.0,9.0,15.82,0.0,1.0,65.3,0.0,True,False,True
3000.0,75000.0,9.0,1.49,0.0,0.0,39.2,0.0,False,False,True
1300.0,47000.0,9.0,18.15,0.0,1.0,48.0,10.0,False,False,True
15450.0,42000.0,11.0,19.71,0.0,3.0,87.2,5.0,True,False,True
7500.0,85000.0,7.0,1.78,1.0,1.0,50.5,1.0,False,False,True
14400.0,88068.0,10.0,9.96,0.0,0.0,16.5,10.0,False,False,True
2150.0,11029.0,4.0,19.15,0.0,2.0,0.2,10.0,True,False,True
4000.0,50000.0,13.0,8.66,0.0,1.0,44.1,1.0,True,False,True
9400.0,50000.0,9.0,17.04,0.0,3.0,97.8,9.0,False,False,True
7500.0,96000.0,4.0,2.69,0.0,0.0,47.4,7.0,False,False,True
12000.0,100671.39,16.0,6.64,0.0,0.0,18.6,6.0,False,False,True
12375.0,80000.0,4.0,9.23,0.0,0.0,96.5,2.0,False,False,True
4800.0,35000.0,11.0,7.51,0.0,0.0,68.7,1.0,False,False,True
7000.0,63500.0,9.0,8.5,0.0,1.0,79.0,3.0,False,False,True
9000.0,39000.0,9.0,5.08,0.0,3.0,62.9,8.0,True,False,True
15450.0,40000.0,13.0,13.5,0.0,3.0,34.3,2.0,True,False,True
3000.0,36153.0,3.0,7.47,0.0,2.0,70.9,2.0,False,False,True
3500.0,66500.0,10.0,11.62,0.0,7.0,78.0,10.0,False,True,False
8500.0,25000.0,12.0,18.38,0.0,4.0,30.9,3.0,False,False,False
10000.0,96000.0,13.0,16.66,0.0,5.0,13.9,10.0,True,False,False
3000.0,42000.0,7.0,19.74,0.0,7.0,96.9,3.0,False,False,False
4800.0,40800.0,14.0,24.18,0.0,5.0,60.7,5.0,False,False,False
5600.0,45500.0,5.0,19.91,0.0,5.0,99.2,2.0,True,True,False
10000.0,57000.0,7.0,16.19,0.0,5.0,29.2,9.0,False,False,False
4000.0,23000.0,10.0,20.77,1.0,6.0,44.6,7.0,True,True,False
7800.0,53500.0,20.0,12.65,0.0,5.0,25.3,10.0,True,True,False
8000.0,33600.0,6.0,3.64,1.0,4.0,90.8,10.0,False,True,False
6600.0,57000.0,33.0,22.11,1.0,4.0,40.7,5.0,True,True,False
14550.0,82000.0,8.0,20.72,0.0,8.0,60.1,6.0,False,True,True
3000.0,59000.0,11.0,13.14,2.0,4.0,74.7,7.0,False,True,True
10000.0,41386.8,7.0,22.88,0.0,4.0,46.3,5.0,False,False,False
5500.0,26400.0,15.0,14.18,0.0,4.0,24.8,4.0,False,False,False
1800.0,57996.0,7.0,21.52,1.0,6.0,21.9,2.0,False,False,False
10500.0,42442.8,12.0,1.53,7.0,4.0,35.2,3.0,False,True,False
11200.0,90000.0,14.0,19.48,1.0,4.0,67.7,5.0,False,False,False
10000.0,80004.0,5.0,5.91,0.0,4.0,31.8,5.0,False,False,False
5000.0,39956.0,6.0,5.89,0.0,0.0,70.6,2.0,False,False,False
6000.0,42000.0,8.0,21.14,0.0,5.0,24.5,4.0,False,False,False
5000.0,60000.0,7.0,11.42,0.0,4.0,68.2,5.0,True,True,True
5000.0,90468.0,19.0,15.52,0.0,6.0,85.8,6.0,True,False,False
13650.0,50000.0,10.0,15.22,0.0,5.0,41.6,0.0,False,True,False
24000.0,105000.0,8.0,10.18,1.0,4.0,70.1,0.0,True,True,False
8000.0,104000.0,4.0,5.76,0.0,4.0,77.8,6.0,False,False,False
6000.0,42000.0,7.0,1.27,2.0,7.0,60.3,3.0,True,True,True
8000.0,58000.0,8.0,6.29,0.0,4.0,76.2,6.0,False,True,False
5000.0,54000.0,6.0,22.38,0.0,1.0,99.9,10.0,False,False,False
16000.0,84000.0,19.0,5.16,0.0,5.0,34.8,2.0,False,True,False
10000.0,91633.0,10.0,3.95,5.0,4.0,45.9,10.0,False,True,True
12000.0,53000.0,14.0,1.92,0.0,5.0,40.3,10.0,False,False,False
2400.0,36000.0,3.0,12.93,1.0,4.0,3.2,10.0,True,True,False
14000.0,180000.0,16.0,14.19,0.0,6.0,61.2,4.0,False,False,False
13200.0,115000.0,3.0,0.35,0.0,7.0,53.5,3.0,True,True,False
3000.0,52800.0,21.0,11.16,6.0,5.0,84.6,2.0,True,False,False
7200.0,35000.0,11.0,18.03,0.0,4.0,6.9,2.0,False,False,False
10000.0,72720.0,9.0,15.78,3.0,4.0,29.8,7.0,False,True,False
4000.0,48000.0,3.0,12.1,0.0,5.0,26.2,9.0,True,True,False
16000.0,88000.0,7.0,14.41,0.0,0.0,90.4,5.0,False,False,False
14500.0,56000.0,11.0,22.91,1.0,6.0,9.9,1.0,False,False,False
6000.0,42000.0,11.0,16.34,0.0,4.0,58.8,6.0,True,False,False
1500.0,41004.0,3.0,24.06,0.0,5.0,0.0,3.0,True,False,False
4000.0,50000.0,6.0,12.74,0.0,4.0,12.4,10.0,True,True,False
11500.0,38000.0,19.0,22.39,1.0,5.0,43.3,0.0,False,True,False
4500.0,60000.0,20.0,22.0,0.0,7.0,59.2,4.0,False,True,False
4000.0,138000.0,11.0,18.27,0.0,4.0,57.0,2.0,False,False,False
12000.0,35000.0,4.0,14.44,0.0,0.0,65.3,4.0,False,False,False
7500.0,69000.0,6.0,3.86,0.0,5.0,80.6,3.0,True,True,False
4800.0,123000.0,8.0,16.5,0.0,6.0,93.0,10.0,False,False,False
15000.0,50400.0,14.0,24.12,1.0,5.0,34.5,2.0,False,False,False
16000.0,90000.0,8.0,16.6,0.0,0.0,70.3,5.0,False,False,False
8000.0,70000.0,12.0,3.89,1.0,6.0,35.1,3.0,False,False,False
24000.0,90000.0,19.0,12.63,2.0,4.0,41.7,10.0,True,False,False
12000.0,75000.0,13.0,18.18,0.0,6.0,69.2,2.0,False,False,False
7000.0,116000.0,32.0,7.64,1.0,5.0,33.0,1.0,False,False,False
2800.0,41000.0,20.0,20.81,1.0,6.0,35.5,3.0,False,False,False
8500.0,255000.0,9.0,13.67,2.0,4.0,98.2,2.0,False,False,False
19600.0,46800.0,11.0,19.46,1.0,4.0,72.1,0.0,False,True,False
14500.0,126000.0,30.0,11.01,0.0,6.0,44.5,1.0,False,False,False
18000.0,120000.0,4.0,2.87,0.0,5.0,91.9,10.0,True,True,False
4000.0,37000.0,4.0,17.12,1.0,4.0,56.5,10.0,False,True,False
6600.0,31320.0,9.0,24.52,0.0,5.0,88.1,3.0,False,False,False
1500.0,57000.0,6.0,8.91,4.0,4.0,0.0,10.0,False,False,False
1800.0,16200.0,8.0,4.3,1.0,6.0,36.7,3.0,False,True,False
19750.0,108000.0,26.0,24.87,0.0,6.0,64.5,10.0,False,False,False
5000.0,44160.0,11.0,3.5,0.0,4.0,6.8,3.0,False,False,False
6000.0,79200.0,4.0,0.23,0.0,4.0,23.5,4.0,False,False,False
3000.0,57408.0,8.0,11.81,0.0,5.0,83.1,3.0,False,False,True
16000.0,80000.0,6.0,21.97,1.0,1.0,95.1,10.0,True,True,False
17000.0,110000.0,14.0,17.65,3.0,4.0,52.0,3.0,False,False,False
25000.0,83000.0,3.0,15.64,0.0,4.0,98.2,10.0,False,True,False
14400.0,60000.0,6.0,7.06,1.0,4.0,55.0,3.0,True,True,False
18000.0,135000.0,18.0,19.95,1.0,2.0,37.7,3.0,False,False,False
14000.0,56000.0,23.0,24.6,0.0,4.0,40.2,5.0,True,False,False
4000.0,80000.0,5.0,11.92,0.0,5.0,92.4,10.0,False,False,False
14000.0,110000.0,7.0,23.45,0.0,4.0,85.6,10.0,False,False,False
8000.0,51600.0,6.0,2.51,3.0,4.0,37.1,5.0,False,False,False
3600.0,24960.0,2.0,17.26,0.0,5.0,17.5,0.0,False,True,False
8500.0,42000.0,5.0,20.49,0.0,6.0,46.2,9.0,False,False,False
16000.0,80000.0,7.0,17.86,0.0,4.0,53.5,5.0,False,False,False
22000.0,125004.0,9.0,14.13,0.0,5.0,98.5,2.0,False,False,False
10000.0,56000.0,22.0,20.49,1.0,6.0,25.7,10.0,True,True,False
10000.0,55000.0,21.0,15.95,1.0,4.0,34.3,6.0,True,True,False
25000.0,100000.0,7.0,18.08,1.0,0.0,67.7,8.0,False,True,False
20000.0,180000.0,10.0,6.52,1.0,4.0,22.7,8.0,True,True,False
6800.0,60000.0,8.0,9.22,1.0,4.0,2.6,1.0,False,False,False
3500.0,58350.0,4.0,15.2,0.0,4.0,0.0,10.0,True,False,False
20000.0,126000.0,12.0,11.08,0.0,4.0,37.1,0.0,False,False,False
8400.0,78206.0,13.0,18.52,0.0,5.0,33.2,10.0,True,True,False
18000.0,51000.0,11.0,10.54,1.0,4.0,55.9,1.0,True,False,False
7000.0,42600.0,5.0,11.89,2.0,6.0,15.2,4.0,False,True,False
7200.0,45000.0,11.0,19.63,0.0,5.0,55.6,5.0,False,False,False
10000.0,42000.0,10.0,20.97,0.0,7.0,66.6,7.0,False,True,False
7000.0,45000.0,12.0,22.69,2.0,0.0,91.1,6.0,False,False,False
6000.0,51000.0,7.0,10.96,1.0,4.0,95.7,1.0,True,False,True
8500.0,60000.0,11.0,4.8,1.0,5.0,37.7,10.0,False,False,False
7200.0,59004.0,8.0,19.61,0.0,0.0,45.3,10.0,False,False,False
1000.0,30000.0,12.0,21.32,1.0,5.0,7.3,0.0,False,False,False
5000.0,126000.0,10.0,12.32,0.0,4.0,67.0,6.0,False,False,False
20000.0,128000.0,6.0,3.06,2.0,5.0,61.8,3.0,False,False,False
20000.0,74004.0,10.0,10.77,0.0,4.0,42.4,5.0,False,True,False
6000.0,37488.0,9.0,21.25,0.0,6.0,49.7,8.0,False,True,False
6000.0,41004.0,11.0,7.49,0.0,5.0,44.6,8.0,False,True,False
7800.0,42000.0,11.0,11.2,1.0,4.0,1.2,9.0,False,True,False
16000.0,75000.0,13.0,24.62,1.0,5.0,55.2,10.0,False,True,True
1750.0,80000.0,2.0,11.01,0.0,5.0,9.71,3.0,False,False,False
10000.0,63650.0,12.0,12.56,0.0,5.0,83.3,2.0,True,False,False
12000.0,120000.0,8.0,5.39,0.0,4.0,50.1,3.0,False,True,False
9600.0,45996.0,11.0,14.27,0.0,6.0,32.5,4.0,True,True,False
5600.0,135000.0,21.0,11.83,0.0,6.0,72.7,9.0,False,True,True
9600.0,59004.0,8.0,12.49,0.0,6.0,54.9,3.0,False,True,False
9000.0,63996.0,11.0,5.16,0.0,4.0,34.5,0.0,True,False,False
12000.0,35000.0,8.0,1.1,1.0,4.0,36.4,6.0,False,False,True
3500.0,68160.0,7.0,16.36,1.0,5.0,25.4,10.0,True,False,False
6500.0,35460.0,6.0,22.77,0.0,5.0,17.4,4.0,False,True,False
6000.0,36000.0,13.0,19.17,0.0,7.0,84.9,1.0,False,False,False
2000.0,54996.0,6.0,16.45,0.0,5.0,37.6,1.0,False,False,False
20000.0,60000.0,25.0,17.56,0.0,5.0,63.6,0.0,True,True,False
20000.0,63000.0,6.0,17.41,0.0,6.0,63.5,4.0,False,True,False
10000.0,76600.0,11.0,10.14,0.0,5.0,75.2,4.0,False,False,False
6900.0,203311.42,13.0,7.91,0.0,4.0,13.7,5.0,True,True,False
7200.0,65004.0,9.0,11.96,0.0,8.0,47.7,4.0,False,False,False
4000.0,55000.0,24.0,24.92,0.0,6.0,59.2,4.0,False,False,False
3200.0,44000.0,5.0,20.7,0.0,6.0,25.6,2.0,False,False,False
5000.0,40800.0,5.0,16.68,0.0,4.0,12.2,3.0,False,True,False
2000.0,82000.0,19.0,20.5,0.0,5.0,58.8,5.0,False,False,False
5900.0,58000.0,7.0,11.52,0.0,4.0,69.4,10.0,False,True,False
3500.0,39500.0,9.0,24.39,0.0,1.0,47.6,4.0,False,False,False
18000.0,90000.0,17.0,21.16,0.0,6.0,30.7,4.0,False,True,False
5900.0,58100.0,9.0,18.82,0.0,5.0,98.2,3.0,True,True,False
6000.0,36000.0,9.0,15.1,0.0,6.0,5.0,8.0,True,False,False
18000.0,84996.0,9.0,14.85,1.0,5.0,47.0,3.0,False,True,False
8400.0,48000.0,10.0,17.18,1.0,5.0,49.0,7.0,True,True,False
24000.0,97000.0,11.0,10.55,2.0,5.0,2.2,2.0,False,False,False
2400.0,81000.0,11.0,11.96,1.0,5.0,47.0,1.0,False,False,False
4500.0,41000.0,9.0,9.22,0.0,4.0,3.8,10.0,False,False,False
15000.0,85000.0,8.0,11.86,0.0,4.0,97.6,2.0,False,False,False
4000.0,50004.0,18.0,10.13,0.0,4.0,26.6,8.0,False,True,False
14000.0,60000.0,15.0,16.66,2.0,6.0,0.0,4.0,True,True,False
6000.0,60000.0,5.0,4.85,0.0,4.0,90.0,3.0,False,True,False
25000.0,100000.0,15.0,15.98,2.0,5.0,58.2,1.0,False,True,False
6000.0,44301.6,9.0,17.77,1.0,5.0,7.0,1.0,True,True,False
7000.0,49000.0,6.0,7.54,1.0,4.0,42.7,0.0,False,True,True
12225.0,90000.0,17.0,24.73,0.0,7.0,41.9,3.0,False,True,False
2300.0,56496.0,7.0,6.29,0.0,4.0,37.6,1.0,False,False,False
12000.0,75000.0,10.0,20.19,0.0,5.0,71.4,2.0,False,True,False
3000.0,90000.0,11.0,5.31,0.0,6.0,44.5,5.0,False,False,False
10000.0,59000.0,8.0,10.68,0.0,5.0,73.3,1.0,False,False,False
3000.0,31000.0,7.0,5.26,0.0,4.0,84.4,2.0,True,False,True
6000.0,31200.0,6.0,18.04,0.0,7.0,54.4,10.0,False,True,False
4800.0,26400.0,7.0,5.91,1.0,4.0,42.0,2.0,True,False,False
7000.0,33600.0,6.0,15.79,0.0,4.0,75.9,6.0,True,True,False
4500.0,30684.0,7.0,10.4,0.0,5.0,67.5,4.0,False,False,False
12000.0,32004.0,8.0,12.71,0.0,5.0,23.0,4.0,True,True,False
3600.0,55000.0,13.0,15.25,1.0,5.0,71.1,7.0,False,True,False
4000.0,24000.0,13.0,22.05,0.0,4.0,63.5,1.0,True,False,False
5000.0,68000.0,9.0,19.45,0.0,4.0,21.0,7.0,False,False,False
12000.0,90672.0,7.0,6.39,0.0,5.0,2.5,10.0,True,True,False
5600.0,48996.0,9.0,7.45,1.0,5.0,30.4,8.0,True,False,False
4000.0,55000.0,3.0,2.09,0.0,4.0,88.5,4.0,False,True,False
9600.0,45000.0,11.0,17.28,0.0,7.0,48.5,2.0,True,False,True
5000.0,88250.0,16.0,14.82,1.0,8.0,67.5,5.0,True,True,False
3200.0,45000.0,20.0,20.11,0.0,4.0,22.9,0.0,False,True,False
13700.0,35780.0,13.0,17.41,0.0,5.0,67.0,3.0,False,True,False
2000.0,49500.0,10.0,13.28,0.0,4.0,84.7,3.0,True,False,False
5000.0,46053.5,13.0,18.53,1.0,6.0,96.1,7.0,True,True,False
24000.0,65000.0,21.0,14.64,0.0,4.0,59.3,6.0,False,True,False
24000.0,136000.0,20.0,22.93,0.0,5.0,52.3,4.0,True,True,False
9500.0,197000.0,12.0,2.56,2.0,5.0,30.4,9.0,True,False,False
20000.0,84996.0,17.0,20.57,1.0,5.0,44.2,10.0,True,True,False
7800.0,80000.0,5.0,6.9,0.0,5.0,0.4,10.0,True,True,False
12250.0,29880.0,9.0,14.14,0.0,5.0,80.5,10.0,False,True,False
8000.0,32000.0,9.0,19.54,0.0,4.0,2.3,2.0,False,False,False
3500.0,58000.0,11.0,21.19,0.0,4.0,47.6,4.0,False,False,False
12000.0,61000.0,13.0,20.38,0.0,6.0,76.8,7.0,True,True,True
12000.0,54996.0,4.0,14.16,0.0,4.0,88.4,2.0,True,True,False
20000.0,135200.0,15.0,11.83,0.0,6.0,13.3,10.0,False,True,False
7800.0,51000.0,10.0,12.05,0.0,4.0,93.0,3.0,False,True,False
14000.0,42000.0,8.0,17.66,0.0,4.0,63.6,5.0,False,False,False
5000.0,48000.0,9.0,19.93,0.0,5.0,63.4,3.0,True,True,False
4000.0,62000.0,18.0,15.25,1.0,5.0,43.6,5.0,False,True,False
16000.0,60000.0,5.0,22.36,0.0,6.0,0.0,10.0,False,True,False
6000.0,42000.0,5.0,10.97,1.0,7.0,9.4,5.0,False,False,False
6000.0,60000.0,18.0,9.54,1.0,4.0,53.8,1.0,False,True,False
2100.0,40001.0,18.0,17.7,0.0,7.0,22.9,8.0,False,False,False
12000.0,48000.0,14.0,0.2,3.0,6.0,0.9,4.0,True,False,False
6000.0,163500.0,10.0,17.8,1.0,4.0,97.8,10.0,False,True,False
10000.0,70000.0,7.0,10.8,0.0,5.0,56.1,4.0,True,True,False
9000.0,70000.0,15.0,12.19,0.0,4.0,13.1,4.0,False,False,False
9800.0,52272.0,7.0,21.79,0.0,6.0,74.2,0.0,False,True,True
6000.0,103000.0,5.0,7.07,1.0,6.0,13.5,4.0,True,True,False
18000.0,95004.0,11.0,12.53,0.0,6.0,15.5,1.0,False,False,False
6000.0,200000.0,13.0,5.45,0.0,4.0,40.1,10.0,False,False,False
15000.0,120000.0,7.0,13.5,1.0,0.0,86.6,3.0,False,False,False
10000.0,108684.0,14.0,21.09,0.0,0.0,89.4,10.0,False,False,False
14500.0,28000.0,6.0,7.71,0.0,4.0,16.4,9.0,True,False,False
5000.0,44000.0,15.0,19.5,0.0,5.0,81.4,1.0,False,False,False
5500.0,69000.0,3.0,13.0,1.0,4.0,0.0,8.0,False,False,False
9250.0,36000.0,7.0,23.93,1.0,4.0,70.2,7.0,True,False,False
25000.0,65000.0,11.0,11.82,0.0,5.0,74.3,6.0,True,False,False
20000.0,61200.0,12.0,20.1,0.0,4.0,65.8,1.0,False,False,False
10000.0,84996.0,6.0,15.94,0.0,6.0,61.5,6.0,False,False,False
6500.0,60000.0,9.0,16.28,2.0,6.0,72.0,10.0,True,False,False
3400.0,62400.0,13.0,5.92,0.0,6.0,30.3,3.0,False,False,False
23500.0,72000.0,13.0,22.63,0.0,6.0,78.1,7.0,False,False,False
3000.0,42000.0,5.0,9.46,0.0,8.0,62.2,3.0,True,False,False
15000.0,55000.0,6.0,5.63,0.0,4.0,40.3,8.0,False,False,True
16000.0,100000.0,12.0,7.15,0.0,4.0,1.1,10.0,False,False,False
7000.0,40800.0,13.0,17.88,0.0,4.0,67.0,5.0,False,False,True
8000.0,60000.0,11.0,22.48,0.0,0.0,83.0,8.0,False,False,False
21000.0,52800.0,8.0,18.43,0.0,5.0,0.0,10.0,False,False,False
3600.0,675048.0,8.0,1.55,0.0,4.0,0.0,10.0,False,False,False
4500.0,72000.0,18.0,17.35,1.0,4.0,46.4,2.0,False,False,False
12000.0,75000.0,4.0,8.61,0.0,5.0,13.1,6.0,True,False,False
8000.0,35000.0,5.0,10.63,0.0,8.0,87.4,2.0,True,False,False
9600.0,52100.0,7.0,24.67,1.0,5.0,56.7,4.0,True,False,False
14000.0,100000.0,20.0,16.88,0.0,5.0,68.4,4.0,False,False,False
10000.0,860000.0,23.0,6.79,0.0,1.0,9.3,2.0,False,False,False
2000.0,26400.0,7.0,8.45,0.0,8.0,16.1,3.0,True,False,False
7800.0,40000.0,13.0,20.34,1.0,5.0,78.9,3.0,False,False,False
10000.0,79000.0,10.0,17.86,1.0,2.0,54.8,10.0,False,False,False
8000.0,31200.0,4.0,22.85,1.0,5.0,14.4,2.0,False,False,False
25000.0,1440000.0,13.0,3.26,1.0,0.0,88.5,10.0,False,False,False
5600.0,24000.0,14.0,20.05,0.0,5.0,75.8,0.0,False,False,False
5500.0,26899.2,12.0,22.84,0.0,5.0,17.7,5.0,False,False,False
10000.0,123000.0,7.0,8.8,0.0,4.0,80.2,2.0,True,False,False
5000.0,75000.0,8.0,9.66,0.0,4.0,34.0,6.0,False,False,False
2000.0,26124.0,10.0,18.56,1.0,5.0,3.4,2.0,False,False,False
3500.0,111460.0,8.0,3.9,0.0,4.0,27.7,2.0,False,False,False
15250.0,65442.0,9.0,16.34,0.0,5.0,94.1,9.0,False,False,False
6000.0,70000.0,18.0,12.39,0.0,5.0,61.7,8.0,False,False,False
9000.0,60000.0,19.0,12.06,2.0,5.0,27.6,10.0,False,False,False
10800.0,43500.0,4.0,10.59,0.0,8.0,90.8,4.0,False,False,False
20000.0,265000.0,17.0,7.14,1.0,4.0,25.3,3.0,False,False,False
8400.0,72000.0,5.0,3.8,0.0,4.0,67.8,5.0,False,False,False
10000.0,49000.0,13.0,18.15,1.0,4.0,57.7,2.0,False,False,False
3500.0,40000.0,5.0,20.01,0.0,4.0,0.0,10.0,False,False,False
10000.0,150000.0,6.0,11.02,0.0,6.0,96.0,4.0,False,False,False
10000.0,77116.0,22.0,19.44,1.0,5.0,14.7,10.0,True,False,False
3200.0,42000.0,5.0,1.97,0.0,4.0,95.8,2.0,True,False,False
2500.0,29464.0,7.0,2.24,0.0,4.0,96.4,10.0,False,False,False
15000.0,50000.0,11.0,13.75,1.0,4.0,33.4,2.0,False,False,False
7000.0,40000.0,12.0,13.02,1.0,5.0,4.7,0.0,False,False,False
4000.0,45600.0,6.0,2.42,0.0,4.0,6.3,6.0,False,False,False
