loan_amnt,annual_inc,open_acc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,term,grade,emp_length,home_ownership,purpose,defaulted
7500.0,35000.0,6.0,18.72,0.0,2.0,28.0,0.0,9910.0,99.1,27.0,0.0,36,B,0,OTHER,debt_consolidation,True
25000.0,64000.0,13.0,13.5,0.0,2.0,35.0,0.0,8399.0,41.0,31.0,0.0,36,D,1,MORTGAGE,major_purchase,True
6700.0,19368.0,9.0,15.06,0.0,2.0,37.0,1.0,8150.0,70.1,16.0,1.0,36,D,0,RENT,debt_consolidation,False
7500.0,50000.0,18.0,18.01,0.0,0.0,34.0,0.0,7423.0,53.4,23.0,0.0,36,D,1,RENT,other,True
7000.0,82000.0,4.0,9.06,1.0,1.0,23.0,0.0,20644.0,90.5,24.0,0.0,36,D,9,MORTGAGE,credit_card,False
5800.0,89018.0,10.0,14.59,0.0,2.0,60.0,1.0,5529.0,82.5,19.0,1.0,36,C,7,MORTGAGE,credit_card,False
6600.0,47000.0,8.0,13.3,0.0,1.0,75.0,1.0,10083.0,53.9,17.0,1.0,36,B,1,MORTGAGE,home_improvement,True
5000.0,40000.0,7.0,15.06,1.0,0.0,16.0,0.0,6301.0,30.7,13.0,0.0,36,B,0,RENT,debt_consolidation,False
7000.0,100000.0,20.0,21.54,0.0,0.0,26.0,0.0,29144.0,31.8,34.0,0.0,36,B,8,MORTGAGE,other,False
6000.0,48000.0,4.0,9.3,0.0,0.0,45.0,0.0,4201.0,36.2,16.0,0.0,36,B,1,RENT,debt_consolidation,True
7500.0,105000.0,11.0,11.14,0.0,2.0,64.0,0.0,30449.0,61.3,54.0,0.0,36,C,1,RENT,debt_consolidation,False
7000.0,46800.0,8.0,12.23,0.0,0.0,69.0,0.0,1287.0,7.8,11.0,0.0,36,A,0,RENT,moving,False
7500.0,60000.0,6.0,10.94,1.0,1.0,11.0,0.0,20066.0,88.1,17.0,0.0,36,C,10,MORTGAGE,other,False
7500.0,97000.0,10.0,17.15,0.0,1.0,35.0,1.0,29243.0,96.2,16.0,1.0,36,C,0,MORTGAGE,credit_card,False
7500.0,145000.0,14.0,5.53,0.0,2.0,42.0,0.0,26681.0,41.4,42.0,0.0,36,B,3,MORTGAGE,medical,False
5000.0,52000.0,6.0,5.33,0.0,0.0,31.0,0.0,4972.0,61.4,10.0,0.0,36,B,2,OWN,other,False
6000.0,100000.0,12.0,4.55,1.0,0.0,3.0,0.0,3828.0,12.0,34.0,0.0,36,A,1,MORTGAGE,debt_consolidation,False
9600.0,70000.0,12.0,6.6,0.0,2.0,43.0,0.0,16952.0,40.4,14.0,0.0,36,C,0,RENT,debt_consolidation,True
6400.0,87000.0,11.0,14.79,0.0,2.0,56.0,0.0,21532.0,66.9,28.0,0.0,36,B,7,RENT,debt_consolidation,False
7500.0,35000.0,6.0,14.47,0.0,0.0,38.0,0.0,7722.0,48.9,12.0,0.0,36,C,10,MORTGAGE,credit_card,False
10000.0,200000.0,20.0,12.48,0.0,1.0,45.0,0.0,53087.0,69.9,30.0,0.0,36,B,0,MORTGAGE,other,True
5000.0,47000.0,9.0,13.53,0.0,1.0,58.0,0.0,5000.0,23.1,18.0,0.0,36,B,1,MORTGAGE,other,False
6400.0,35000.0,5.0,20.78,0.0,1.0,26.0,0.0,9408.0,64.0,12.0,0.0,36,C,2,RENT,debt_consolidation,False
9600.0,62892.0,14.0,21.83,0.0,2.0,61.0,0.0,12025.0,37.2,21.0,0.0,36,C,4,MORTGAGE,debt_consolidation,False
5600.0,50000.0,2.0,0.6,1.0,2.0,15.0,0.0,424.0,8.0,3.0,0.0,36,C,0,RENT,major_purchase,False
5000.0,18492.0,4.0,9.41,1.0,1.0,21.0,0.0,4652.0,89.5,14.0,0.0,36,D,0,RENT,debt_consolidation,False
3200.0,61717.0,20.0,12.29,0.0,2.0,60.0,0.0,7232.0,3.6,41.0,0.0,36,A,10,OWN,major_purchase,False
15000.0,49992.0,10.0,24.89,1.0,3.0,20.0,0.0,19418.0,83.7,28.0,0.0,36,D,2,RENT,debt_consolidation,False
3000.0,42264.0,11.0,16.83,1.0,2.0,23.0,0.0,8911.0,53.4,19.0,0.0,36,B,3,RENT,debt_consolidation,False
10000.0,102000.0,8.0,7.31,0.0,2.0,76.0,0.0,27452.0,96.3,14.0,0.0,36,D,10,RENT,educational,True
6975.0,28000.0,16.0,12.81,1.0,0.0,3.0,0.0,13817.0,38.4,32.0,0.0,36,C,0,RENT,debt_consolidation,False
20000.0,96000.0,10.0,5.36,1.0,3.0,7.0,0.0,45251.0,66.7,29.0,0.0,36,C,5,MORTGAGE,credit_card,True
10000.0,67000.0,9.0,7.07,0.0,0.0,44.0,0.0,8224.0,52.1,24.0,0.0,36,C,3,RENT,other,False
3000.0,38004.0,9.0,20.84,2.0,0.0,8.0,0.0,9642.0,64.3,28.0,0.0,36,D,0,OWN,other,False
20000.0,82000.0,18.0,19.96,0.0,1.0,25.0,0.0,19608.0,31.1,55.0,0.0,36,F,10,MORTGAGE,debt_consolidation,True
10000.0,42642.71,7.0,13.56,0.0,2.0,34.0,0.0,2076.0,23.1,9.0,0.0,36,F,8,OWN,home_improvement,False
2400.0,50000.0,9.0,13.82,0.0,0.0,78.0,0.0,5106.0,60.8,11.0,0.0,36,C,0,RENT,debt_consolidation,False
15000.0,32000.0,6.0,0.38,3.0,0.0,9.0,0.0,10.0,0.4,11.0,0.0,36,C,10,OTHER,other,False
4500.0,115200.0,10.0,15.49,1.0,1.0,21.0,0.0,22625.0,86.4,30.0,0.0,36,C,10,MORTGAGE,home_improvement,False
5000.0,69600.0,9.0,3.53,0.0,0.0,68.0,0.0,669.0,15.6,15.0,0.0,36,C,3,MORTGAGE,home_improvement,False
10000.0,50000.0,3.0,9.58,0.0,1.0,62.0,0.0,854.0,71.2,8.0,0.0,36,B,1,RENT,other,True
3300.0,70000.0,3.0,1.37,3.0,0.0,21.0,0.0,670.0,60.9,8.0,0.0,36,C,3,RENT,credit_card,False
12000.0,82000.0,9.0,18.74,1.0,1.0,23.0,0.0,16888.0,51.8,18.0,0.0,36,D,10,RENT,credit_card,False
25000.0,97000.0,8.0,16.53,3.0,3.0,5.0,0.0,1349.0,8.3,18.0,0.0,36,F,6,OTHER,medical,False
10400.0,57300.0,4.0,15.92,1.0,0.0,6.0,0.0,3037.0,76.8,22.0,0.0,36,C,2,RENT,debt_consolidation,False
3000.0,48000.0,12.0,17.65,0.0,0.0,75.0,0.0,6981.0,42.8,15.0,0.0,36,B,2,RENT,credit_card,False
12000.0,35280.0,6.0,17.69,1.0,2.0,19.0,0.0,12110.0,30.2,18.0,0.0,36,C,0,MORTGAGE,debt_consolidation,True
6000.0,38400.0,10.0,23.09,0.0,1.0,48.0,0.0,9912.0,65.6,21.0,0.0,36,D,10,OWN,home_improvement,False
5000.0,48000.0,11.0,13.03,1.0,3.0,22.0,0.0,14859.0,81.2,27.0,0.0,36,C,2,MORTGAGE,debt_consolidation,False
8000.0,45000.0,10.0,19.89,0.0,1.0,62.0,0.0,4755.0,89.7,20.0,0.0,36,D,10,RENT,debt_consolidation,False
6600.0,32400.0,7.0,22.0,0.0,3.0,48.0,0.0,6521.0,67.7,13.0,0.0,36,D,10,MORTGAGE,debt_consolidation,False
12000.0,45000.0,6.0,7.6,1.0,1.0,18.0,0.0,0.0,0.0,32.0,0.0,36,B,9,MORTGAGE,debt_consolidation,False
16000.0,112500.0,3.0,3.07,2.0,0.0,18.0,0.0,18673.0,66.7,7.0,0.0,36,C,1,RENT,debt_consolidation,False
25000.0,83000.0,11.0,14.24,0.0,0.0,64.0,0.0,56002.0,73.8,26.0,0.0,36,D,5,RENT,debt_consolidation,False
20000.0,60000.0,16.0,24.48,0.0,0.0,24.0,0.0,44293.0,73.6,39.0,0.0,36,D,10,RENT,debt_consolidation,False
10000.0,148000.0,9.0,10.14,1.0,1.0,22.0,0.0,3608.0,37.6,20.0,0.0,36,D,8,RENT,debt_consolidation,False
20000.0,54912.0,6.0,16.91,0.0,0.0,27.0,0.0,17581.0,98.2,25.0,0.0,36,C,0,RENT,credit_card,True
15600.0,180000.0,14.0,6.65,0.0,3.0,39.0,0.0,20237.0,24.4,28.0,0.0,36,C,2,MORTGAGE,debt_consolidation,False
23575.0,75000.0,10.0,22.74,0.0,0.0,80.0,0.0,32682.0,96.1,26.0,0.0,36,E,3,RENT,credit_card,False
6000.0,27000.0,5.0,18.53,0.0,0.0,37.0,0.0,5901.0,47.2,11.0,0.0,36,C,6,RENT,debt_consolidation,False
8350.0,60000.0,10.0,14.56,0.0,0.0,38.0,1.0,15629.0,66.2,22.0,1.0,36,C,8,OWN,credit_card,False
7500.0,20000.0,10.0,10.56,0.0,0.0,49.0,0.0,3415.0,14.3,13.0,0.0,36,B,0,RENT,educational,False
5000.0,38000.0,9.0,4.45,0.0,2.0,30.0,0.0,9877.0,60.6,19.0,0.0,36,B,10,MORTGAGE,credit_card,False
8000.0,50000.0,5.0,1.39,0.0,3.0,42.0,0.0,2692.0,49.9,11.0,0.0,36,D,1,RENT,other,False
25000.0,120000.0,9.0,14.23,1.0,2.0,8.0,1.0,27550.0,94.6,30.0,1.0,36,F,7,MORTGAGE,debt_consolidation,False
20000.0,39000.0,3.0,9.66,0.0,1.0,76.0,0.0,19383.0,90.2,25.0,0.0,36,B,4,MORTGAGE,credit_card,False
16600.0,65160.0,9.0,14.62,1.0,1.0,21.0,0.0,11294.0,61.4,19.0,0.0,36,E,0,RENT,debt_consolidation,False
7500.0,60000.0,9.0,19.22,0.0,1.0,79.0,0.0,17745.0,92.4,29.0,0.0,36,C,1,MORTGAGE,debt_consolidation,False
14000.0,45000.0,6.0,11.31,0.0,0.0,61.0,0.0,14571.0,59.5,25.0,0.0,36,B,1,RENT,credit_card,False
6600.0,50100.0,4.0,12.86,0.0,1.0,57.0,0.0,3339.0,16.9,11.0,0.0,36,A,10,RENT,other,False
25000.0,162000.0,12.0,9.38,2.0,0.0,7.0,0.0,7746.0,26.0,33.0,0.0,36,C,10,RENT,debt_consolidation,False
14000.0,55000.0,14.0,8.42,1.0,0.0,21.0,0.0,17623.0,83.1,22.0,0.0,36,C,3,RENT,debt_consolidation,False
1500.0,29000.0,2.0,4.18,0.0,3.0,32.0,0.0,0.0,0.0,6.0,0.0,36,C,5,MORTGAGE,debt_consolidation,False
15000.0,77000.0,21.0,19.39,1.0,2.0,7.0,0.0,18198.0,44.3,33.0,0.0,36,C,2,MORTGAGE,debt_consolidation,False
13200.0,75000.0,8.0,21.06,0.0,1.0,46.0,1.0,13438.0,71.9,29.0,1.0,36,D,10,MORTGAGE,credit_card,True
8400.0,35004.0,7.0,19.61,0.0,1.0,62.0,1.0,213.0,7.1,16.0,0.0,36,B,0,MORTGAGE,wedding,False
16000.0,95827.0,15.0,22.27,0.0,0.0,61.0,0.0,16930.0,70.8,24.0,0.0,36,E,10,MORTGAGE,debt_consolidation,False
4500.0,8500.0,17.0,4.24,1.0,0.0,20.0,0.0,6699.0,7.2,25.0,0.0,36,A,7,RENT,credit_card,False
12000.0,94800.0,15.0,8.65,1.0,3.0,15.0,0.0,19073.0,28.6,43.0,0.0,36,B,1,MORTGAGE,other,True
20000.0,75000.0,11.0,14.69,0.0,1.0,38.0,0.0,29292.0,60.4,14.0,0.0,36,E,0,RENT,debt_consolidation,False
18500.0,34300.0,7.0,13.33,0.0,0.0,45.0,0.0,18179.0,34.4,30.0,0.0,36,B,4,RENT,debt_consolidation,False
6000.0,40800.0,11.0,15.32,2.0,2.0,23.0,0.0,7091.0,47.3,13.0,0.0,36,D,1,MORTGAGE,debt_consolidation,False
9600.0,78000.0,5.0,8.8,0.0,0.0,68.0,1.0,4822.0,58.1,27.0,1.0,36,C,4,RENT,debt_consolidation,False
5000.0,48000.0,16.0,20.68,0.0,0.0,25.0,0.0,13734.0,28.4,25.0,0.0,36,C,8,RENT,other,False
3000.0,50000.0,11.0,0.79,0.0,0.0,62.0,0.0,3894.0,10.5,12.0,0.0,36,A,1,MORTGAGE,other,False
18000.0,99000.0,5.0,8.86,0.0,3.0,42.0,0.0,2448.0,61.2,24.0,0.0,36,B,10,MORTGAGE,car,False
24000.0,95000.0,10.0,7.06,1.0,2.0,16.0,1.0,9201.0,49.7,18.0,1.0,36,D,1,MORTGAGE,other,False
5000.0,42100.0,9.0,21.04,0.0,3.0,71.0,0.0,13073.0,55.9,16.0,0.0,36,D,4,RENT,debt_consolidation,True
5200.0,34000.0,10.0,1.52,1.0,1.0,17.0,0.0,4699.0,28.8,15.0,0.0,36,B,1,MORTGAGE,medical,False
6000.0,101000.0,11.0,11.75,0.0,0.0,46.0,0.0,1532.0,4.7,24.0,0.0,36,A,7,MORTGAGE,educational,False
18000.0,205000.0,13.0,12.27,0.0,2.0,55.0,0.0,77034.0,32.3,36.0,0.0,36,B,3,MORTGAGE,credit_card,False
21000.0,151000.0,9.0,7.99,0.0,3.0,35.0,0.0,17788.0,52.7,17.0,0.0,36,C,1,MORTGAGE,credit_card,False
9000.0,57500.0,13.0,18.76,1.0,1.0,19.0,1.0,9883.0,66.7,28.0,1.0,36,C,2,RENT,debt_consolidation,False
25000.0,62000.0,16.0,14.26,0.0,2.0,48.0,0.0,7019.0,13.4,23.0,0.0,36,D,0,MORTGAGE,debt_consolidation,True
3000.0,32000.0,7.0,13.28,2.0,1.0,8.0,0.0,2940.0,27.7,13.0,0.0,36,C,4,RENT,credit_card,False
22000.0,80000.0,5.0,9.81,0.0,1.0,69.0,0.0,1998.0,22.4,23.0,0.0,36,B,0,RENT,debt_consolidation,False
10000.0,46116.0,7.0,13.04,0.0,1.0,45.0,0.0,5394.0,53.4,23.0,0.0,36,C,10,MORTGAGE,major_purchase,False
9000.0,45000.0,7.0,14.64,0.0,3.0,34.0,0.0,6239.0,63.0,23.0,0.0,36,B,0,RENT,debt_consolidation,False
20000.0,66000.0,12.0,13.4,0.0,0.0,51.0,0.0,24008.0,77.9,31.0,0.0,36,D,2,MORTGAGE,debt_consolidation,False
10000.0,75555.0,16.0,12.88,0.0,3.0,56.0,0.0,10689.0,18.4,23.0,0.0,36,B,4,MORTGAGE,debt_consolidation,False
15000.0,150000.0,5.0,6.47,0.0,2.0,33.0,0.0,4232.0,8.9,9.0,0.0,36,B,1,RENT,house,False
6650.0,72321.0,7.0,15.63,0.0,0.0,80.0,0.0,6161.0,26.6,14.0,0.0,36,B,6,RENT,credit_card,False
20000.0,90000.0,15.0,23.45,0.0,1.0,28.0,1.0,43868.0,47.8,31.0,0.0,36,E,8,MORTGAGE,debt_consolidation,False
10000.0,65379.0,10.0,14.82,0.0,1.0,46.0,0.0,0.0,0.0,33.0,0.0,36,B,5,MORTGAGE,house,False
9000.0,68000.0,22.0,12.72,0.0,1.0,81.0,0.0,36164.0,39.4,39.0,0.0,36,C,8,MORTGAGE,credit_card,True
13150.0,37692.0,11.0,20.66,0.0,2.0,25.0,0.0,2796.0,38.8,18.0,0.0,36,D,2,RENT,debt_consolidation,False
25000.0,100000.0,6.0,7.25,1.0,2.0,20.0,0.0,0.0,0.0,16.0,0.0,36,B,1,MORTGAGE,other,False
12000.0,130000.0,9.0,8.32,0.0,0.0,24.0,0.0,22044.0,81.6,21.0,0.0,36,D,2,MORTGAGE,other,False
14000.0,42000.0,12.0,5.31,0.0,0.0,51.0,0.0,11556.0,24.3,18.0,0.0,36,B,4,RENT,debt_consolidation,False
4000.0,53000.0,11.0,13.09,0.0,1.0,44.0,0.0,1308.0,6.9,25.0,0.0,36,B,0,MORTGAGE,credit_card,False
20000.0,55000.0,8.0,5.19,2.0,0.0,21.0,0.0,5482.0,17.4,28.0,0.0,36,C,1,OTHER,other,True
4000.0,30000.0,4.0,6.04,0.0,0.0,71.0,1.0,10366.0,64.4,9.0,1.0,36,B,6,RENT,other,False
9500.0,64064.0,9.0,4.8,1.0,0.0,23.0,1.0,12226.0,45.6,15.0,1.0,36,B,4,MORTGAGE,credit_card,False
12000.0,85000.0,15.0,14.08,0.0,2.0,0.0,1.0,22205.0,88.8,28.0,1.0,36,C,1,RENT,debt_consolidation,False
12000.0,53000.0,29.0,17.82,5.0,0.0,8.0,1.0,18593.0,35.0,46.0,1.0,36,D,0,MORTGAGE,debt_consolidation,False
9000.0,80000.0,16.0,19.37,0.0,1.0,34.0,1.0,26966.0,70.2,26.0,1.0,36,C,10,OWN,home_improvement,False
5000.0,50433.0,10.0,6.95,0.0,0.0,65.0,1.0,11973.0,70.8,20.0,1.0,36,B,10,RENT,debt_consolidation,False
15075.0,42000.0,7.0,23.29,0.0,2.0,70.0,1.0,462.0,11.3,15.0,1.0,36,D,10,MORTGAGE,small_business,False
10800.0,82600.0,15.0,11.89,0.0,1.0,41.0,1.0,8866.0,24.3,31.0,1.0,36,B,4,RENT,educational,False
10100.0,29136.0,9.0,15.82,0.0,1.0,0.0,1.0,18485.0,65.3,20.0,1.0,36,D,0,RENT,debt_consolidation,True
3000.0,75000.0,9.0,1.49,0.0,0.0,0.0,1.0,8788.0,39.2,24.0,1.0,36,B,0,MORTGAGE,home_improvement,False
1300.0,47000.0,9.0,18.15,0.0,1.0,0.0,1.0,7006.0,48.0,13.0,1.0,36,B,10,RENT,debt_consolidation,False
15450.0,42000.0,11.0,19.71,0.0,3.0,0.0,1.0,12032.0,87.2,17.0,1.0,36,E,5,MORTGAGE,debt_consolidation,True
7500.0,85000.0,7.0,1.78,1.0,1.0,23.0,1.0,8035.0,50.5,24.0,1.0,36,C,1,MORTGAGE,small_business,False
14400.0,88068.0,10.0,9.96,0.0,0.0,0.0,1.0,4765.0,16.5,32.0,1.0,36,B,10,RENT,debt_consolidation,False
2150.0,11029.0,4.0,19.15,0.0,2.0,0.0,1.0,1.0,0.2,8.0,1.0,36,C,10,MORTGAGE,wedding,True
4000.0,50000.0,13.0,8.66,0.0,1.0,25.0,1.0,9380.0,44.1,24.0,1.0,36,D,1,RENT,debt_consolidation,True
9400.0,50000.0,9.0,17.04,0.0,3.0,0.0,1.0,5181.0,97.8,41.0,1.0,36,D,9,MORTGAGE,credit_card,False
7500.0,96000.0,4.0,2.69,0.0,0.0,0.0,1.0,1944.0,47.4,11.0,1.0,36,B,7,RENT,credit_card,False
12000.0,100671.39,16.0,6.64,0.0,0.0,62.0,1.0,7606.0,18.6,39.0,1.0,36,B,6,MORTGAGE,credit_card,False
12375.0,80000.0,4.0,9.23,0.0,0.0,0.0,1.0,13126.0,96.5,4.0,1.0,36,C,2,RENT,debt_consolidation,False
4800.0,35000.0,11.0,7.51,0.0,0.0,52.0,1.0,5836.0,68.7,12.0,1.0,36,C,1,RENT,debt_consolidation,False
7000.0,63500.0,9.0,8.5,0.0,1.0,0.0,1.0,14930.0,79.0,21.0,1.0,36,C,3,MORTGAGE,debt_consolidation,False
9000.0,39000.0,9.0,5.08,0.0,3.0,60.0,1.0,26233.0,62.9,37.0,1.0,36,D,8,MORTGAGE,debt_consolidation,True
15450.0,40000.0,13.0,13.5,0.0,3.0,54.0,1.0,6513.0,34.3,29.0,1.0,36,C,2,MORTGAGE,debt_consolidation,True
3000.0,36153.0,3.0,7.47,0.0,2.0,0.0,1.0,1064.0,70.9,6.0,1.0,36,D,2,MORTGAGE,debt_consolidation,False
3500.0,66500.0,10.0,11.62,0.0,7.0,48.0,0.0,30191.0,78.0,28.0,0.0,60,D,10,MORTGAGE,car,False
8500.0,25000.0,12.0,18.38,0.0,4.0,25.0,0.0,6420.0,30.9,32.0,0.0,36,C,3,RENT,debt_consolidation,False
10000.0,96000.0,13.0,16.66,0.0,5.0,36.0,0.0,2280.0,13.9,25.0,0.0,36,C,10,RENT,home_improvement,True
3000.0,42000.0,7.0,19.74,0.0,7.0,45.0,0.0,3392.0,96.9,13.0,0.0,36,E,3,RENT,debt_consolidation,False
4800.0,40800.0,14.0,24.18,0.0,5.0,43.0,0.0,11483.0,60.7,22.0,0.0,36,C,5,RENT,vacation,False
5600.0,45500.0,5.0,19.91,0.0,5.0,24.0,0.0,8928.0,99.2,16.0,0.0,60,F,2,RENT,medical,True
10000.0,57000.0,7.0,16.19,0.0,5.0,26.0,0.0,10032.0,29.2,17.0,0.0,36,C,9,OWN,medical,False
4000.0,23000.0,10.0,20.77,1.0,6.0,9.0,0.0,5222.0,44.6,35.0,0.0,60,E,7,MORTGAGE,debt_consolidation,True
7800.0,53500.0,20.0,12.65,0.0,5.0,52.0,0.0,5312.0,25.3,29.0,0.0,60,D,10,RENT,medical,True
8000.0,33600.0,6.0,3.64,1.0,4.0,12.0,0.0,454.0,90.8,31.0,0.0,60,C,10,MORTGAGE,debt_consolidation,False
6600.0,57000.0,33.0,22.11,1.0,4.0,21.0,0.0,2525.0,40.7,40.0,0.0,60,F,5,MORTGAGE,house,True
14550.0,82000.0,8.0,20.72,0.0,8.0,42.0,1.0,2887.0,60.1,47.0,1.0,60,G,6,MORTGAGE,debt_consolidation,False
3000.0,59000.0,11.0,13.14,2.0,4.0,21.0,1.0,8363.0,74.7,28.0,1.0,60,E,7,MORTGAGE,car,False
10000.0,41386.8,7.0,22.88,0.0,4.0,29.0,0.0,3275.0,46.3,13.0,0.0,36,C,5,RENT,house,False
5500.0,26400.0,15.0,14.18,0.0,4.0,56.0,0.0,4669.0,24.8,24.0,0.0,36,B,4,RENT,debt_consolidation,False
1800.0,57996.0,7.0,21.52,1.0,6.0,15.0,0.0,153.0,21.9,10.0,0.0,36,C,2,MORTGAGE,other,False
10500.0,42442.8,12.0,1.53,7.0,4.0,10.0,0.0,1690.0,35.2,39.0,0.0,60,D,3,MORTGAGE,debt_consolidation,False
11200.0,90000.0,14.0,19.48,1.0,4.0,23.0,0.0,9615.0,67.7,37.0,0.0,36,D,5,RENT,debt_consolidation,False
10000.0,80004.0,5.0,5.91,0.0,4.0,79.0,0.0,2163.0,31.8,27.0,0.0,36,A,5,MORTGAGE,home_improvement,False
5000.0,39956.0,6.0,5.89,0.0,0.0,35.0,0.0,61604.0,70.6,18.0,0.0,36,B,2,MORTGAGE,debt_consolidation,False
6000.0,42000.0,8.0,21.14,0.0,5.0,54.0,0.0,4222.0,24.5,14.0,0.0,36,C,4,MORTGAGE,debt_consolidation,False
5000.0,60000.0,7.0,11.42,0.0,4.0,62.0,1.0,8252.0,68.2,37.0,1.0,60,D,5,MORTGAGE,debt_consolidation,True
5000.0,90468.0,19.0,15.52,0.0,6.0,61.0,0.0,4378.0,85.8,26.0,0.0,36,D,6,MORTGAGE,home_improvement,True
13650.0,50000.0,10.0,15.22,0.0,5.0,27.0,1.0,6029.0,41.6,21.0,0.0,60,F,0,RENT,credit_card,False
24000.0,105000.0,8.0,10.18,1.0,4.0,23.0,0.0,3646.0,70.1,48.0,0.0,60,G,0,RENT,wedding,True
8000.0,104000.0,4.0,5.76,0.0,4.0,55.0,0.0,8871.0,77.8,30.0,0.0,36,C,6,MORTGAGE,home_improvement,False
6000.0,42000.0,7.0,1.27,2.0,7.0,11.0,1.0,3918.0,60.3,18.0,1.0,60,G,3,MORTGAGE,debt_consolidation,True
8000.0,58000.0,8.0,6.29,0.0,4.0,73.0,0.0,9676.0,76.2,23.0,0.0,60,D,6,MORTGAGE,credit_card,False
5000.0,54000.0,6.0,22.38,0.0,1.0,49.0,0.0,52786.0,99.9,34.0,0.0,36,E,10,MORTGAGE,debt_consolidation,False
16000.0,84000.0,19.0,5.16,0.0,5.0,69.0,0.0,28921.0,34.8,52.0,0.0,60,C,2,MORTGAGE,debt_consolidation,False
10000.0,91633.0,10.0,3.95,5.0,4.0,17.0,1.0,5690.0,45.9,18.0,1.0,60,F,10,MORTGAGE,debt_consolidation,False
12000.0,53000.0,14.0,1.92,0.0,5.0,58.0,0.0,7730.0,40.3,32.0,0.0,36,D,10,MORTGAGE,debt_consolidation,False
2400.0,36000.0,3.0,12.93,1.0,4.0,23.0,1.0,29.0,3.2,5.0,0.0,60,E,10,RENT,debt_consolidation,True
14000.0,180000.0,16.0,14.19,0.0,6.0,73.0,1.0,38302.0,61.2,35.0,0.0,36,C,4,MORTGAGE,debt_consolidation,False
13200.0,115000.0,3.0,0.35,0.0,7.0,67.0,0.0,2298.0,53.5,14.0,0.0,60,F,3,MORTGAGE,moving,True
3000.0,52800.0,21.0,11.16,6.0,5.0,6.0,0.0,846.0,84.6,26.0,0.0,36,D,2,RENT,major_purchase,True
7200.0,35000.0,11.0,18.03,0.0,4.0,34.0,0.0,830.0,6.9,19.0,0.0,36,A,2,RENT,credit_card,False
10000.0,72720.0,9.0,15.78,3.0,4.0,14.0,0.0,1791.0,29.8,48.0,0.0,60,E,7,RENT,moving,False
4000.0,48000.0,3.0,12.1,0.0,5.0,48.0,0.0,4012.0,26.2,5.0,0.0,60,E,9,RENT,credit_card,True
16000.0,88000.0,7.0,14.41,0.0,0.0,74.0,0.0,99237.0,90.4,17.0,0.0,36,D,5,MORTGAGE,debt_consolidation,False
14500.0,56000.0,11.0,22.91,1.0,6.0,23.0,0.0,2057.0,9.9,13.0,0.0,36,E,1,RENT,debt_consolidation,False
6000.0,42000.0,11.0,16.34,0.0,4.0,61.0,0.0,7574.0,58.8,28.0,0.0,36,C,6,RENT,debt_consolidation,True
1500.0,41004.0,3.0,24.06,0.0,5.0,41.0,0.0,0.0,0.0,22.0,0.0,36,D,3,RENT,debt_consolidation,True
4000.0,50000.0,6.0,12.74,0.0,4.0,33.0,0.0,946.0,12.4,19.0,0.0,60,C,10,MORTGAGE,home_improvement,True
11500.0,38000.0,19.0,22.39,1.0,5.0,17.0,0.0,9537.0,43.3,24.0,0.0,60,E,0,RENT,debt_consolidation,False
4500.0,60000.0,20.0,22.0,0.0,7.0,33.0,0.0,9820.0,59.2,46.0,0.0,60,F,4,MORTGAGE,home_improvement,False
4000.0,138000.0,11.0,18.27,0.0,4.0,64.0,0.0,15157.0,57.0,55.0,0.0,36,C,2,MORTGAGE,credit_card,False
12000.0,35000.0,4.0,14.44,0.0,0.0,46.0,0.0,50785.0,65.3,18.0,0.0,36,B,4,MORTGAGE,small_business,False
7500.0,69000.0,6.0,3.86,0.0,5.0,61.0,0.0,7177.0,80.6,7.0,0.0,60,D,3,MORTGAGE,home_improvement,True
4800.0,123000.0,8.0,16.5,0.0,6.0,60.0,0.0,32078.0,93.0,31.0,0.0,36,C,10,MORTGAGE,other,False
15000.0,50400.0,14.0,24.12,1.0,5.0,20.0,0.0,4605.0,34.5,48.0,0.0,36,C,2,RENT,debt_consolidation,False
16000.0,90000.0,8.0,16.6,0.0,0.0,30.0,0.0,117710.0,70.3,32.0,0.0,36,A,5,MORTGAGE,debt_consolidation,False
8000.0,70000.0,12.0,3.89,1.0,6.0,23.0,0.0,7754.0,35.1,26.0,0.0,36,C,3,RENT,debt_consolidation,False
24000.0,90000.0,19.0,12.63,2.0,4.0,11.0,0.0,13613.0,41.7,42.0,0.0,36,B,10,MORTGAGE,credit_card,True
12000.0,75000.0,13.0,18.18,0.0,6.0,39.0,0.0,20049.0,69.2,33.0,0.0,36,D,2,MORTGAGE,debt_consolidation,False
7000.0,116000.0,32.0,7.64,1.0,5.0,22.0,0.0,44531.0,33.0,58.0,0.0,36,E,1,MORTGAGE,small_business,False
2800.0,41000.0,20.0,20.81,1.0,6.0,11.0,0.0,3442.0,35.5,24.0,0.0,36,D,3,OWN,debt_consolidation,False
8500.0,255000.0,9.0,13.67,2.0,4.0,7.0,0.0,491.0,98.2,52.0,0.0,36,E,2,RENT,debt_consolidation,False
19600.0,46800.0,11.0,19.46,1.0,4.0,20.0,0.0,14364.0,72.1,37.0,0.0,60,E,0,OWN,debt_consolidation,False
14500.0,126000.0,30.0,11.01,0.0,6.0,80.0,0.0,16266.0,44.5,42.0,0.0,36,G,1,MORTGAGE,debt_consolidation,False
