,gender,race,age,height,Colorblind
7235,male,asian,21,168.18,False
7236,male,white,14,149.99,False
7237,female,white,21,169.31,False
7238,female,white,21,151.15,False
7239,male,asian,21,150.99,False
7240,male,white,14,176.23,False
7241,female,asian,19,151.36,False
7242,female,asian,19,165.53,False
7243,female,black,29,165.68,False
7244,female,asian,19,163.81,False
7245,female,white,21,162.49,False
7246,female,white,21,156.33,False
7247,female,white,21,172.86,False
7248,female,black,29,152.17,False
7249,female,black,29,158.84,False
7250,female,white,21,166.73,False
7251,male,white,14,157.69,False
7252,female,asian,19,156.19,False
7253,male,asian,21,160.8,False
7254,female,white,21,169.14,False
7255,male,white,14,151.98,False
7256,male,black,28,154.13,False
7257,female,black,29,162.0,False
7258,female,asian,19,158.94,False
7259,female,white,21,156.38,False
7260,female,black,29,169.84,False
7261,male,black,28,165.84,False
7262,male,asian,21,155.61,True
7263,male,asian,21,157.21,False
7264,female,white,21,152.92,False
7265,male,white,14,163.36,False
7266,female,asian,19,166.78,False
7267,female,white,21,157.93,False
7268,male,white,14,166.75,False
7269,male,white,14,157.85,False
7270,female,white,21,158.2,False
7271,female,white,21,162.32,False
7272,female,asian,19,159.3,False
7273,male,asian,21,168.06,False
7274,female,white,21,158.37,False
7275,male,black,28,157.74,False
7276,male,asian,21,148.89,False
7277,male,white,14,166.46,False
7278,male,black,28,158.86,False
7279,male,white,14,166.65,False
7280,male,asian,21,175.14,False
7281,female,white,21,176.6,False
7282,male,white,14,159.64,False
7283,male,white,14,164.77,False
7284,female,black,29,148.46,False
7285,male,asian,21,162.88,False
7286,female,asian,19,167.98,False
7287,female,asian,19,175.11,False
7288,male,asian,21,156.66,False
7289,male,white,14,166.39,False
7290,female,asian,19,168.28,False
7291,male,asian,21,160.89,False
7292,male,black,28,153.73,False
7293,male,white,14,156.1,False
7294,male,asian,21,164.39,False
7295,female,asian,19,155.7,False
7296,male,asian,21,155.82,False
7297,male,asian,21,157.23,False
7298,female,white,21,168.38,False
7299,male,white,14,162.04,True
7300,female,white,21,161.93,False
7301,male,white,14,153.89,True
7302,male,black,28,164.79,False
7303,male,white,14,157.01,False
7304,male,white,14,180.01,False
7305,female,black,29,161.45,False
7306,female,white,21,159.62,False
7307,female,black,29,144.36,False
7308,male,asian,21,157.57,False
7309,female,white,21,172.64,False
7310,male,white,14,169.87,False
7311,male,asian,21,156.68,False
7312,male,white,14,174.62,False
7313,female,black,29,155.26,False
7314,female,white,21,158.62,False
7315,male,black,28,150.33,False
7316,male,asian,21,158.5,False
7317,male,asian,21,168.46,False
7318,female,asian,19,168.77,False
7319,female,asian,19,176.78,False
7320,female,white,21,167.85,False
7321,female,black,29,161.88,False
7322,female,asian,19,162.59,False
7323,male,white,14,164.48,False
7324,male,black,28,163.59,False
7325,female,black,29,168.25,False
7326,female,asian,19,154.63,False
7327,female,white,21,158.6,False
7328,female,asian,19,161.26,False
7329,male,black,28,154.72,False
7330,male,asian,21,158.11,False
7331,female,black,29,154.08,False
7332,female,white,21,157.98,False
7333,female,white,21,165.1,False
7334,male,white,14,169.54,False
7335,male,white,14,155.39,False
7336,female,asian,19,146.03,False
7337,male,white,14,151.71,False
7338,male,black,28,151.98,False
7339,female,asian,19,149.32,False
7340,female,white,21,169.01,False
7341,male,white,14,164.94,False
7342,female,white,21,155.74,False
7343,male,white,14,150.94,False
7344,female,asian,19,147.23,False
7345,male,asian,21,165.5,False
7346,female,asian,19,155.41,False
7347,male,white,14,163.78,False
7348,male,black,28,155.92,False
7349,male,white,14,146.34,False
7350,male,black,28,156.61,False
7351,male,asian,21,144.72,False
7352,male,white,14,154.12,False
7353,female,white,21,170.44,False
7354,female,white,21,173.47,False
7355,female,asian,19,166.92,False
7356,male,white,14,163.34,False
7357,male,white,14,163.47,False
7358,male,asian,21,166.91,False
7359,female,asian,19,153.23,False
7360,male,white,14,162.68,True
7361,female,asian,19,165.09,False
7362,female,asian,19,147.92,False
7363,male,white,14,153.95,False
7364,male,asian,21,159.24,True
7365,female,black,29,164.83,False
7366,male,white,14,156.32,False
7367,male,black,28,157.65,False
7368,female,asian,19,152.24,False
7369,female,asian,19,169.58,False
7370,female,white,21,155.86,False
7371,male,black,28,154.22,False
7372,male,white,14,168.15,False
7373,male,white,14,155.63,False
7374,male,black,28,165.66,False
7375,male,asian,21,152.37,False
7376,female,asian,19,170.3,False
7377,male,black,28,167.17,False
7378,female,black,29,159.74,False
7379,male,black,28,155.8,False
7380,female,white,21,156.12,False
7381,female,asian,19,171.54,False
7382,female,black,29,129.31,False
7383,male,asian,21,161.76,False
7384,male,white,14,148.73,False
7385,male,asian,21,167.82,False
7386,male,black,28,158.43,False
7387,male,white,14,157.78,False
7388,male,white,14,166.83,False
7389,female,asian,19,162.59,False
7390,male,asian,21,175.05,False
7391,male,black,28,154.15,False
7392,male,white,14,155.21,False
7393,female,black,29,160.68,False
7394,male,asian,21,163.41,False
7395,male,asian,21,166.03,False
7396,female,black,29,159.09,False
7397,female,asian,19,161.73,False
7398,male,asian,21,161.77,False
7399,female,white,21,160.21,False
7400,male,white,14,158.37,False
7401,female,white,21,167.45,False
7402,male,black,28,159.63,False
7403,male,white,14,167.34,False
7404,male,black,28,158.15,False
7405,female,asian,19,153.93,False
7406,female,white,21,156.17,False
7407,male,black,28,158.54,False
7408,female,black,29,170.63,False
7409,female,asian,19,152.85,False
7410,male,white,14,142.32,False
7411,female,white,21,153.22,False
7412,male,asian,21,156.41,False
7413,female,white,21,163.68,False
7414,male,asian,21,159.82,False
7415,female,black,29,154.13,False
7416,male,white,14,159.35,False
7417,male,black,28,152.02,False
7418,female,black,29,152.39,False
7419,female,asian,19,148.71,False
7420,female,asian,19,163.46,False
7421,female,asian,19,154.74,False
7422,female,black,29,160.66,False
7423,male,black,28,162.86,False
7424,male,black,28,168.9,False
7425,male,asian,21,168.98,False
7426,male,white,14,157.04,False
7427,female,asian,19,160.26,False
7428,male,asian,21,157.4,False
7429,male,black,28,140.17,False
7430,male,asian,21,165.13,False
7431,female,white,21,156.14,False
7432,male,white,14,154.16,False
7433,female,asian,19,164.15,False
7434,female,asian,19,156.86,False
7435,male,asian,21,153.09,False
7436,male,white,14,162.89,False
7437,female,asian,19,162.36,False
7438,female,white,21,171.61,False
7439,female,asian,19,149.9,False
7440,male,black,28,160.12,False
7441,female,asian,19,163.43,False
7442,female,asian,19,155.17,False
7443,female,white,21,161.57,False
7444,male,black,28,160.37,False
7445,male,white,14,163.55,False
7446,female,black,29,153.29,False
7447,female,asian,19,154.68,False
7448,male,white,14,157.91,False
7449,female,asian,19,166.07,False
7450,male,black,28,165.21,False
7451,female,white,21,166.33,False
7452,male,black,28,156.45,False
7453,male,asian,21,169.35,False
7454,female,white,21,159.21,False
7455,female,white,21,147.55,False
7456,female,asian,19,157.57,False
7457,male,white,14,168.03,True
7458,male,black,28,157.33,True
7459,male,asian,21,164.95,False
7460,male,white,14,162.1,False
7461,female,asian,19,147.06,False
7462,male,asian,21,151.19,False
7463,male,asian,21,155.61,False
7464,female,white,21,162.81,False
7465,male,asian,21,172.22,False
7466,female,asian,19,145.75,False
7467,female,black,29,147.76,False
7468,male,asian,21,137.34,False
7469,male,white,14,166.48,False
7470,male,white,14,151.82,False
7471,male,white,14,167.66,False
7472,male,white,14,142.52,False
7473,female,asian,19,157.0,False
7474,female,black,29,175.87,False
7475,female,black,29,147.0,False
7476,female,white,21,166.59,False
7477,female,white,21,163.85,False
7478,female,black,29,163.73,False
7479,female,white,21,164.03,False
7480,male,black,28,167.73,False
7481,female,asian,19,155.74,False
7482,male,white,14,166.13,False
7483,male,asian,21,157.64,False
7484,female,black,29,157.47,False
7485,male,asian,21,167.0,False
7486,female,asian,19,156.34,False
7487,male,asian,21,147.01,False
7488,female,asian,19,159.16,False
7489,female,white,21,166.82,False
7490,male,black,28,169.76,False
7491,male,black,28,153.75,False
7492,male,asian,21,165.32,False
7493,male,white,14,170.7,False
7494,male,white,14,159.67,True
7495,female,asian,19,155.39,False
7496,female,white,21,160.98,False
7497,male,asian,21,142.69,False
7498,male,white,14,162.61,False
7499,male,asian,21,166.4,False
7500,female,asian,19,167.54,False
7501,male,white,14,168.66,False
7502,female,white,21,162.89,False
7503,male,white,14,169.98,False
7504,female,black,29,152.07,False
7505,female,black,29,151.87,False
7506,male,black,28,151.75,False
7507,male,black,28,153.24,False
7508,female,white,21,159.87,False
7509,female,white,21,165.8,False
7510,female,black,29,161.21,False
7511,female,black,29,169.08,False
7512,male,white,14,148.7,True
7513,female,white,21,166.67,False
7514,male,asian,21,177.61,False
7515,female,asian,19,182.04,False
7516,male,black,28,143.71,False
7517,male,white,14,163.47,False
7518,female,white,21,165.69,False
7519,male,hispanic,23,153.83,False
7520,male,white,14,168.75,False
7521,male,asian,21,158.07,False
7522,male,white,14,151.46,False
7523,male,asian,21,164.71,True
7524,male,black,28,165.33,False
7525,male,white,14,154.36,False
7526,male,white,14,162.65,False
7527,female,white,21,151.46,False
7528,male,asian,21,152.63,False
7529,female,white,21,167.33,False
7530,male,white,14,155.79,False
7531,female,asian,19,178.75,False
7532,male,asian,21,168.7,False
7533,male,black,28,149.18,False
7534,female,black,29,158.8,False
7535,female,white,21,153.93,False
7536,female,black,29,161.17,False
7537,male,white,14,169.29,False
7538,male,asian,21,149.99,False
7539,female,asian,19,156.92,False
7540,male,asian,21,164.26,False
7541,male,black,28,171.64,False
7542,female,asian,19,166.27,False
7543,female,black,29,166.33,False
7544,male,asian,21,161.55,False
7545,female,asian,19,165.38,False
7546,male,white,14,160.01,False
7547,male,asian,21,167.38,False
7548,female,asian,19,166.7,False
7549,male,white,14,146.1,False
7550,female,white,21,168.65,False
7551,female,asian,19,164.87,False
7552,female,white,21,164.24,False
7553,male,asian,21,168.35,False
7554,female,white,21,167.78,False
7555,female,white,21,162.68,False
7556,female,black,29,158.32,False
7557,female,black,29,160.43,False
7558,female,black,29,172.23,False
7559,female,asian,19,154.49,False
7560,female,asian,19,154.77,False
7561,female,asian,19,159.54,False
7562,female,white,21,162.71,False
7563,male,white,14,153.16,True
7564,female,asian,19,167.51,False
7565,male,asian,21,156.59,False
7566,male,asian,21,144.13,False
7567,male,asian,21,143.59,False
7568,female,white,21,156.87,False
7569,female,white,21,145.35,False
7570,female,black,29,161.08,False
7571,male,white,14,156.0,False
7572,male,black,28,163.77,False
7573,male,white,14,174.51,False
7574,male,asian,21,161.87,False
7575,male,hispanic,23,161.53,False
7576,male,white,14,164.32,False
7577,female,asian,19,153.25,False
7578,male,asian,21,158.16,False
7579,male,white,14,150.4,False
7580,female,asian,19,168.59,False
7581,male,white,14,171.72,False
7582,male,white,14,164.27,False
7583,female,asian,19,158.11,False
7584,female,white,21,167.16,False
7585,male,white,14,162.33,False
7586,female,asian,19,159.44,False
7587,male,black,28,164.46,False
7588,female,black,29,161.62,False
7589,male,asian,21,156.0,False
7590,male,white,14,156.63,False
7591,female,white,21,166.13,False
7592,male,black,28,158.15,False
7593,male,asian,21,143.27,False
7594,male,black,28,168.4,False
7595,male,white,14,181.07,False
7596,female,white,21,161.14,False
7597,male,black,28,161.59,False
7598,male,asian,21,164.05,False
7599,female,black,29,156.68,False
7600,female,white,21,155.72,False
7601,female,asian,19,169.2,False
7602,male,asian,21,167.7,False
7603,male,black,28,154.78,False
7604,female,asian,19,143.49,False
7605,male,white,14,163.56,False
7606,male,white,14,168.58,False
7607,female,white,21,170.46,False
7608,male,asian,21,161.4,False
7609,female,asian,19,163.28,False
7610,male,white,14,175.48,False
7611,female,asian,19,161.67,False
7612,female,asian,19,158.95,False
7613,male,white,14,170.32,False
7614,female,white,21,159.95,False
7615,female,asian,19,166.76,False
7616,female,white,21,139.27,False
7617,female,white,21,161.52,False
7618,female,white,21,157.84,False
7619,male,white,14,158.35,False
7620,female,white,21,153.55,False
7621,female,white,21,157.48,False
7622,female,black,29,157.98,False
7623,female,black,29,157.15,False
7624,female,white,21,157.53,False
7625,female,white,21,160.24,False
7626,male,asian,21,156.14,False
7627,male,white,14,162.01,False
7628,female,black,29,156.36,False
7629,male,asian,21,162.72,False
7630,male,asian,21,168.8,True
7631,male,asian,21,152.14,False
7632,female,white,21,147.88,False
7633,male,black,28,155.72,False
7634,male,asian,21,143.43,False
7635,female,black,29,134.89,False
7636,female,asian,19,154.3,False
7637,female,white,21,160.61,False
7638,male,white,14,171.97,False
7639,female,white,21,167.8,False
7640,male,asian,21,166.89,False
7641,female,white,21,169.01,False
7642,female,asian,19,158.43,False
7643,male,white,14,157.27,False
7644,female,asian,19,162.88,False
7645,male,asian,21,156.63,False
7646,male,asian,21,154.38,True
7647,female,white,21,146.84,False
7648,male,white,14,162.81,False
7649,male,white,14,146.26,False
7650,male,white,14,161.22,False
7651,male,asian,21,141.39,False
7652,female,black,29,145.96,False
7653,female,asian,19,145.18,False
7654,female,asian,19,160.19,False
7655,female,asian,19,164.03,False
7656,male,asian,21,158.92,False
7657,male,asian,21,156.93,False
7658,female,asian,19,164.74,False
7659,male,white,14,166.25,False
7660,male,white,14,173.56,False
7661,female,white,21,164.87,False
7662,male,black,28,159.82,False
7663,female,black,29,176.3,False
7664,female,white,21,168.73,False
7665,female,white,21,157.57,False
7666,male,asian,21,159.35,False
7667,female,black,29,157.58,False
7668,male,asian,21,148.44,False
7669,male,black,28,156.66,False
7670,male,black,28,175.98,False
7671,female,black,29,165.11,False
7672,male,white,14,157.33,False
7673,male,white,14,152.02,True
7674,female,asian,19,166.89,False
7675,male,asian,21,166.57,False
7676,female,asian,19,165.94,False
7677,female,white,21,155.56,False
7678,male,white,14,160.88,False
7679,male,white,14,154.44,True
7680,male,black,28,146.33,False
7681,female,white,21,171.14,False
7682,female,black,29,157.74,False
7683,male,asian,21,165.27,False
7684,male,asian,21,150.91,False
7685,male,black,28,154.17,False
7686,female,white,21,173.36,False
7687,male,white,14,179.53,False
7688,female,white,21,156.34,False
7689,female,asian,19,156.61,False
7690,female,white,21,165.23,False
7691,female,asian,19,173.78,False
7692,male,asian,21,164.62,False
7693,female,asian,19,166.71,False
7694,female,asian,19,160.27,False
7695,male,black,28,163.66,False
7696,male,asian,21,160.09,False
7697,female,white,21,147.97,False
7698,female,white,21,155.36,False
7699,female,black,29,143.92,False
7700,male,white,14,167.34,False
7701,female,black,29,155.63,False
7702,female,white,21,167.76,False
7703,male,black,28,153.44,False
7704,female,asian,19,147.9,False
7705,female,asian,19,169.02,False
7706,male,asian,21,170.52,False
7707,male,asian,21,143.9,False
7708,female,asian,19,157.96,False
7709,female,asian,19,162.46,False
7710,female,asian,19,157.8,False
7711,female,white,21,157.26,False
7712,female,white,21,166.51,False
7713,male,white,14,160.72,False
7714,female,asian,19,167.86,False
7715,male,white,14,150.22,False
7716,male,asian,21,159.23,False
7717,male,asian,21,168.03,False
7718,male,asian,21,169.23,False
7719,female,asian,19,159.86,False
7720,male,asian,21,158.86,False
7721,male,white,14,155.57,False
7722,male,black,28,160.99,False
7723,male,asian,21,159.38,False
7724,female,asian,19,155.62,False
7725,female,asian,19,155.51,False
7726,male,white,14,163.4,False
7727,male,black,28,158.23,False
7728,male,asian,21,136.08,False
7729,male,white,14,168.04,False
7730,female,asian,19,162.11,False
7731,female,asian,19,168.18,False
7732,female,white,21,161.79,False
7733,female,asian,19,159.71,False
7734,female,asian,19,158.47,False
7735,male,white,14,158.85,False
7736,female,asian,19,159.95,False
7737,female,asian,19,159.8,False
7738,male,black,28,151.72,False
7739,male,white,14,166.57,False
7740,female,black,29,154.97,False
7741,male,asian,21,156.32,False
7742,male,white,14,154.74,False
7743,female,white,21,164.15,False
7744,male,asian,21,161.13,True
7745,female,white,21,175.06,False
7746,male,white,14,164.04,False
7747,female,asian,19,163.0,False
7748,male,white,14,155.51,False
7749,male,asian,21,167.26,False
7750,male,white,14,164.58,False
7751,female,white,21,158.74,False
7752,male,asian,21,160.05,False
7753,male,asian,21,164.27,False
7754,female,asian,19,160.33,False
7755,male,asian,21,173.83,False
7756,female,asian,19,167.62,False
7757,male,asian,21,161.11,False
7758,female,asian,19,162.7,False
7759,male,white,14,162.26,False
7760,female,asian,19,150.93,False
7761,male,white,14,159.41,False
7762,female,asian,19,152.27,False
7763,male,asian,21,160.09,False
7764,male,white,14,163.15,False
7765,male,white,14,153.77,False
7766,female,black,29,156.8,False
7767,male,white,14,154.06,False
7768,male,white,14,158.29,False
7769,female,asian,19,163.84,False
7770,female,asian,19,156.21,False
7771,male,black,28,153.2,False
7772,male,black,28,155.67,False
7773,female,black,29,145.0,False
7774,female,white,21,162.77,False
7775,male,asian,21,150.92,False
7776,male,asian,21,161.64,False
7777,female,white,21,158.19,False
7778,female,white,21,159.54,False
7779,female,black,29,154.69,False
7780,female,white,21,157.82,False
7781,male,white,14,153.58,False
7782,female,asian,19,170.76,False
7783,male,asian,21,158.11,False
7784,male,asian,21,165.71,False
7785,male,white,14,155.49,False
7786,male,hispanic,23,165.3,False
7787,male,black,28,165.79,False
7788,female,asian,19,158.29,False
7789,female,asian,19,176.29,False
7790,male,white,14,147.78,False
7791,male,black,28,157.63,False
7792,male,asian,21,157.34,False
7793,female,asian,19,179.14,False
7794,female,asian,19,147.66,False
7795,female,asian,19,180.01,False
7796,female,white,21,155.89,False
7797,male,white,14,171.35,False
7798,female,black,29,160.67,False
7799,male,white,14,173.37,True
7800,male,black,28,167.1,False
7801,male,white,14,158.67,False
7802,male,white,14,167.98,False
7803,male,white,14,154.55,False
7804,female,asian,19,158.78,False
7805,male,white,14,151.16,False
7806,female,white,21,153.42,False
7807,female,asian,19,160.91,False
7808,female,white,21,155.5,False
7809,female,white,21,174.79,False
7810,male,white,14,143.23,False
7811,male,black,28,168.57,False
7812,female,white,21,162.92,False
7813,female,asian,19,137.34,False
7814,male,white,14,158.26,True
7815,female,white,21,162.74,False
7816,female,black,29,172.3,False
7817,male,asian,21,161.62,False
7818,male,white,14,162.02,False
7819,female,asian,19,143.83,False
7820,female,white,21,173.5,False
7821,male,asian,21,152.75,False
7822,female,white,21,157.59,False
7823,female,asian,19,147.43,False
7824,male,asian,21,151.53,False
7825,female,black,29,173.9,False
7826,female,black,29,162.66,False
7827,male,black,28,158.21,True
7828,male,asian,21,154.4,False
7829,female,black,29,165.55,False
7830,male,asian,21,165.03,False
7831,female,white,21,157.45,False
7832,male,black,28,163.47,False
7833,female,asian,19,155.18,False
7834,female,white,21,173.12,False
7835,male,asian,21,173.67,False
7836,male,white,14,158.48,False
7837,male,asian,21,166.39,False
7838,female,white,21,159.28,False
7839,male,asian,21,153.5,False
7840,male,asian,21,172.41,False
7841,male,asian,21,170.5,False
7842,male,asian,21,163.08,False
7843,male,white,14,158.19,False
7844,male,asian,21,183.83,False
7845,male,white,14,167.49,False
7846,male,white,14,171.2,False
7847,male,white,14,167.17,False
7848,male,black,28,155.19,False
7849,male,black,28,163.75,False
7850,female,white,21,157.4,False
7851,male,white,14,165.2,False
7852,female,black,29,157.86,False
7853,female,white,21,160.02,False
7854,female,white,21,147.55,False
7855,female,asian,19,153.77,False
7856,female,white,21,148.75,False
7857,female,white,21,142.79,False
7858,male,asian,21,151.28,False
7859,male,white,14,167.21,False
7860,male,black,28,148.21,False
7861,male,white,14,161.23,False
7862,male,white,14,164.7,False
7863,male,black,28,165.68,False
7864,female,asian,19,164.14,False
7865,female,asian,19,153.39,False
7866,female,asian,19,160.78,False
7867,male,asian,21,160.44,False
7868,male,asian,21,164.3,False
7869,male,white,14,155.26,False
7870,female,asian,19,175.54,False
7871,female,white,21,176.45,False
7872,female,asian,19,163.3,False
7873,male,white,14,161.44,False
7874,male,black,28,164.86,False
7875,female,white,21,160.46,False
7876,female,white,21,155.58,False
7877,male,black,28,163.84,False
7878,female,asian,19,163.05,False
7879,female,white,21,158.45,False
7880,male,asian,21,148.97,False
7881,male,white,14,173.13,False
7882,male,white,14,147.36,False
7883,female,asian,19,153.63,False
7884,female,asian,19,163.16,False
7885,male,white,14,167.74,False
7886,female,asian,19,158.19,False
7887,female,asian,19,163.33,False
7888,male,asian,21,156.08,False
7889,male,white,14,166.09,False
7890,female,asian,19,160.01,False
7891,male,asian,21,164.76,False
7892,male,black,28,159.84,False
7893,female,asian,19,153.05,False
7894,male,white,14,150.62,False
7895,male,asian,21,155.51,False
7896,male,white,14,166.12,False
7897,male,asian,21,157.73,False
7898,female,asian,19,160.62,False
7899,male,asian,21,171.17,False
7900,male,asian,21,160.23,False
7901,female,asian,19,167.81,False
7902,female,white,21,174.37,False
7903,male,asian,21,174.61,False
7904,male,white,14,153.53,False
7905,female,black,29,164.91,False
7906,female,white,21,171.53,False
7907,female,white,21,158.89,True
7908,male,black,28,150.66,False
7909,male,asian,21,155.84,False
7910,male,asian,21,160.59,False
7911,female,white,21,165.66,False
7912,female,asian,19,156.02,False
7913,male,asian,21,181.71,False
7914,male,black,28,165.95,False
7915,male,asian,21,157.26,False
7916,male,black,28,152.1,False
7917,male,asian,21,165.64,False
7918,female,white,21,161.45,False
7919,male,white,14,167.41,False
7920,female,asian,19,145.19,False
7921,male,black,28,156.02,False
7922,male,white,14,168.7,False
7923,male,white,14,156.49,False
7924,male,asian,21,168.91,False
7925,female,black,29,153.22,False
7926,male,black,28,146.61,False
7927,male,white,14,171.14,False
7928,female,black,29,175.41,False
7929,male,asian,21,166.48,False
7930,female,white,21,161.52,False
7931,male,asian,21,175.21,False
7932,female,black,29,153.7,False
7933,male,asian,21,151.11,False
7934,male,asian,21,143.49,False
7935,female,white,21,161.45,False
7936,male,asian,21,168.3,False
7937,female,asian,19,158.22,False
7938,male,asian,21,158.21,False
7939,female,asian,19,146.67,False
7940,male,asian,21,161.1,True
7941,male,asian,21,170.28,False
7942,male,asian,21,152.36,False
7943,female,black,29,156.16,False
7944,female,white,21,168.81,False
7945,female,asian,19,174.95,False
7946,female,white,21,170.85,False
7947,male,asian,21,160.46,False
7948,male,white,14,160.79,False
7949,male,white,14,167.39,False
7950,female,black,29,155.89,False
7951,male,black,28,161.3,False
7952,female,black,29,172.93,False
7953,male,asian,21,149.25,False
7954,male,asian,21,149.1,False
7955,female,black,29,160.63,False
7956,female,black,29,175.79,False
7957,female,white,21,160.1,False
7958,female,black,29,168.22,False
7959,female,asian,19,148.76,False
7960,male,white,14,159.3,False
7961,male,asian,21,151.69,False
7962,female,white,21,157.52,False
7963,male,asian,21,167.21,False
7964,female,black,29,167.65,False
7965,female,white,21,179.64,False
7966,male,asian,21,164.91,False
7967,female,asian,19,159.01,False
7968,male,asian,21,153.69,False
7969,female,white,21,164.18,False
7970,male,black,28,160.52,False
7971,female,white,21,158.82,False
7972,male,asian,21,151.89,False
7973,male,white,14,170.94,False
7974,female,white,21,161.63,False
7975,female,asian,19,155.14,False
7976,female,white,21,172.02,False
7977,male,asian,21,170.38,False
7978,female,white,21,174.04,False
7979,male,white,14,164.47,False
7980,female,black,29,152.73,False
7981,female,asian,19,154.84,False
7982,male,black,28,138.87,False
7983,female,asian,19,159.56,False
7984,female,white,21,149.21,False
7985,female,black,29,165.24,False
7986,female,black,29,178.45,False
7987,female,white,21,168.43,False
7988,male,white,14,171.21,False
7989,male,asian,21,160.27,False
7990,female,white,21,177.68,False
7991,female,asian,19,154.31,False
7992,male,asian,21,150.29,False
7993,male,white,14,158.58,False
7994,male,black,28,157.89,False
7995,female,black,29,163.71,False
7996,female,white,21,166.17,False
7997,female,asian,19,169.47,False
7998,female,black,29,168.13,False
7999,female,white,21,167.06,False
8000,male,white,14,165.68,False
8001,male,asian,21,146.17,False
8002,male,black,28,157.06,False
8003,female,asian,19,166.62,False
8004,female,asian,19,159.0,False
8005,male,hispanic,23,166.55,False
8006,male,white,14,157.99,False
8007,male,white,14,152.97,True
8008,female,black,29,159.74,False
8009,male,white,14,168.55,False
8010,female,black,29,157.43,False
8011,female,asian,19,144.04,False
8012,female,black,29,164.49,False
8013,female,asian,19,162.8,False
8014,male,white,14,162.67,False
8015,male,asian,21,153.85,False
8016,female,white,21,174.99,False
8017,male,black,28,152.28,False
8018,male,white,14,146.24,False
8019,male,asian,21,152.42,False
8020,female,black,29,151.05,False
8021,female,black,29,168.97,False
8022,female,asian,19,169.76,False
8023,female,black,29,163.29,False
8024,female,black,29,153.06,False
8025,male,black,28,157.94,False
8026,female,white,21,167.71,False
8027,male,white,14,162.76,False
8028,female,black,29,159.06,False
8029,male,white,14,156.81,False
8030,female,white,21,163.44,False
8031,female,white,21,165.89,False
8032,female,white,21,148.94,False
8033,female,white,21,147.08,False
8034,male,white,14,152.12,False
8035,male,asian,21,155.97,False
8036,female,white,21,158.82,False
8037,female,white,21,161.49,False
8038,male,black,28,182.1,False
8039,male,asian,21,166.27,False
8040,male,asian,21,174.14,False
8041,female,black,29,167.62,False
8042,female,white,21,190.82,False
8043,male,white,14,161.99,False
8044,female,asian,19,163.12,False
8045,female,black,29,161.61,False
8046,female,asian,19,156.09,False
8047,female,black,29,151.29,False
8048,female,asian,19,148.76,False
8049,male,asian,21,151.74,False
8050,female,asian,19,155.7,False
8051,male,white,14,162.48,False
8052,male,white,14,147.8,True
8053,male,asian,21,158.5,False
8054,female,black,29,168.46,False
8055,male,asian,21,174.27,False
8056,male,white,14,155.08,False
8057,female,asian,19,161.17,False
8058,male,white,14,157.04,False
8059,female,white,21,156.92,False
8060,male,black,28,158.57,False
8061,male,asian,21,155.3,False
8062,male,white,14,157.41,False
8063,male,black,28,140.52,False
8064,male,asian,21,154.16,False
8065,male,asian,21,166.07,False
8066,female,black,29,163.28,False
8067,male,asian,21,151.81,True
8068,male,black,28,163.03,False
8069,female,white,21,153.98,False
8070,male,asian,21,155.67,False
8071,male,asian,21,169.49,False
8072,male,white,14,172.98,False
8073,male,white,14,158.92,True
8074,female,white,21,172.25,False
8075,male,white,14,163.0,False
8076,male,white,14,160.73,False
8077,male,white,14,154.99,True
8078,male,white,14,162.38,False
8079,female,asian,19,163.19,False
8080,male,black,28,145.25,False
8081,female,black,29,140.83,False
8082,male,black,28,152.43,False
8083,male,white,14,164.38,False
8084,female,asian,19,164.58,False
8085,female,asian,19,152.65,False
8086,female,white,21,155.94,False
8087,female,asian,19,161.33,False
8088,male,asian,21,167.6,False
8089,female,white,21,154.49,False
8090,male,asian,21,154.79,False
8091,female,white,21,168.88,False
8092,male,asian,21,144.57,False
8093,male,hispanic,23,163.97,False
8094,male,asian,21,155.92,False
8095,female,white,21,159.12,False
8096,female,black,29,180.04,False
8097,female,white,21,162.97,False
8098,female,asian,19,158.87,False
8099,female,asian,19,151.64,False
8100,female,asian,19,150.04,False
8101,female,asian,19,160.64,False
8102,male,asian,21,152.58,False
8103,female,black,29,159.29,False
8104,female,white,21,174.82,False
8105,female,white,21,149.99,False
8106,male,asian,21,160.87,True
8107,female,white,21,163.91,False
8108,female,black,29,159.21,False
8109,male,white,14,162.89,False
8110,female,white,21,172.24,False
8111,male,black,28,151.81,True
8112,female,white,21,148.29,False
8113,female,asian,19,151.74,False
8114,female,white,21,163.65,False
8115,female,asian,19,162.0,False
8116,male,asian,21,143.58,False
8117,male,black,28,178.24,False
8118,male,black,28,174.47,False
8119,female,black,29,148.14,False
8120,female,white,21,151.99,False
8121,female,white,21,145.0,False
8122,female,white,21,165.88,False
8123,female,black,29,177.49,False
8124,female,asian,19,163.37,False
8125,female,white,21,159.62,False
8126,female,asian,19,161.69,False
8127,male,white,14,155.48,False
8128,male,asian,21,164.37,False
8129,female,asian,19,159.89,False
8130,female,black,29,156.0,False
8131,female,white,21,157.84,False
8132,male,asian,21,164.83,False
8133,male,asian,21,160.1,False
8134,male,black,28,166.92,False
8135,female,black,29,145.5,False
8136,female,white,21,167.23,False
8137,male,asian,21,166.98,False
8138,male,white,14,166.03,False
8139,male,white,14,157.68,False
8140,male,black,28,151.9,False
8141,male,asian,21,146.54,False
